time_sec,e_x,e_y,e_z,error_norm,error_integral
2.008000,-0.012837606,-0.148819601,1.679300070,1.685930248,2.257985757
2.016000,-0.013662169,-0.149317702,1.677524805,1.684212547,2.271466329
2.024000,-0.014463006,-0.149791887,1.675705910,1.682449727,2.284932978
2.032000,-0.015322816,-0.150295710,1.673630238,1.680434992,2.298384517
2.040000,-0.016173305,-0.150786748,1.671471596,1.678337128,2.311819605
2.048000,-0.016988657,-0.151249951,1.669309139,1.676233326,2.325237887
2.056000,-0.017906261,-0.151770404,1.666746855,1.673738321,2.338637773
2.064000,-0.018708335,-0.152215308,1.664422274,1.671472706,2.352018618
2.072000,-0.019562101,-0.152683919,1.661853313,1.668967193,2.365380377
2.080000,-0.020364900,-0.153116336,1.659351587,1.666525437,2.378722348
2.088000,-0.021203279,-0.153562685,1.656651258,1.663888359,2.392044003
2.096000,-0.022039057,-0.154003194,1.653869390,1.661170270,2.405344237
2.104000,-0.022833823,-0.154416924,1.651088238,1.658450584,2.418622721
2.112000,-0.024244566,-0.155166408,1.646030903,1.653506016,2.431870547
2.120000,-0.024244566,-0.155166408,1.646030903,1.653506016,2.445098595
2.128000,-0.025066200,-0.155581480,1.642945766,1.650486202,2.458314564
2.136000,-0.026833525,-0.156457504,1.636058569,1.643741655,2.471491476
2.144000,-0.026833525,-0.156457504,1.636058569,1.643741655,2.484641409
2.152000,-0.027391801,-0.156599542,1.633370399,1.641088843,2.497780731
2.160000,-0.028534974,-0.156884765,1.627689600,1.635481736,2.510887013
2.168000,-0.028534974,-0.156884765,1.627689600,1.635481736,2.523970867
2.176000,-0.029087507,-0.157013005,1.624826670,1.632654548,2.537043412
2.184000,-0.030120438,-0.157367414,1.619820118,1.627725087,2.550084931
2.192000,-0.030120438,-0.157367414,1.619820118,1.627725087,2.563106731
2.200000,-0.031137778,-0.157702094,1.614708662,1.622690228,2.576108393
2.208000,-0.032197485,-0.158040753,1.609237432,1.617299809,2.589068353
2.216000,-0.032197485,-0.158040753,1.609237432,1.617299809,2.602006751
2.224000,-0.033211388,-0.158344751,1.603818178,1.611958066,2.614923783
2.232000,-0.034263527,-0.158655530,1.598073959,1.606295722,2.627796798
2.240000,-0.035273038,-0.158937952,1.592394829,1.600695708,2.640624764
2.248000,-0.035273038,-0.158937952,1.592394829,1.600695708,2.653430329
2.256000,-0.036303950,-0.159215158,1.586459637,1.594842194,2.666212481
2.264000,-0.036303950,-0.159215158,1.586459637,1.594842194,2.678971218
2.272000,-0.037307341,-0.159471339,1.580520391,1.588983214,2.691706520
2.280000,-0.038305681,-0.159714019,1.574471712,1.583015182,2.704394514
2.288000,-0.038305681,-0.159714019,1.574471712,1.583015182,2.717058635
2.296000,-0.039341671,-0.159958949,1.568078280,1.576706733,2.729697523
2.304000,-0.040358078,-0.160184478,1.561638594,1.570351215,2.742285755
2.312000,-0.040358078,-0.160184478,1.561638594,1.570351215,2.754848564
2.320000,-0.041417938,-0.160412809,1.554801464,1.563603309,2.767384382
2.328000,-0.042392801,-0.160599997,1.548362017,1.557245788,2.779867779
2.336000,-0.042392801,-0.160599997,1.548362017,1.557245788,2.792325745
2.344000,-0.043372788,-0.160778632,1.541757107,1.550724329,2.804757626
2.352000,-0.044464083,-0.160979798,1.534374475,1.543436614,2.817134269
2.360000,-0.044995151,-0.160999065,1.530236244,1.539340192,2.829465377
2.368000,-0.044995151,-0.160999065,1.530236244,1.539340192,2.841780098
2.376000,-0.046028387,-0.161161637,1.522999287,1.532194019,2.854066235
2.384000,-0.047243677,-0.161221152,1.513464212,1.522760043,2.866286051
2.392000,-0.047243677,-0.161221152,1.513464212,1.522760043,2.878468132
2.400000,-0.047839109,-0.161243072,1.508685589,1.518031658,2.890631298
2.408000,-0.048923049,-0.161248585,1.499664783,1.509102062,2.902739833
2.416000,-0.048923049,-0.161248585,1.499664783,1.509102062,2.914812650
2.424000,-0.049906030,-0.161357349,1.492159367,1.501687844,2.926855809
2.432000,-0.050922532,-0.161466723,1.484328508,1.493953054,2.938838373
2.440000,-0.050922532,-0.161466723,1.484328508,1.493953054,2.950789997
2.448000,-0.051472988,-0.161461612,1.479540348,1.489214210,2.962722666
2.456000,-0.051989637,-0.161450347,1.474954844,1.484675361,2.974618225
2.464000,-0.052880332,-0.161520606,1.467784166,1.477591146,2.986467291
2.472000,-0.052880332,-0.161520606,1.467784166,1.477591146,2.998288020
2.480000,-0.053893238,-0.161609238,1.459692001,1.469599526,3.010076783
2.488000,-0.054831564,-0.161674088,1.452052593,1.462053947,3.021803396
2.496000,-0.055768862,-0.161731025,1.444375515,1.454471629,3.033469499
2.504000,-0.055768862,-0.161731025,1.444375515,1.454471629,3.045105272
2.512000,-0.056678031,-0.161776548,1.436830282,1.447019458,3.056711236
2.520000,-0.056678031,-0.161776548,1.436830282,1.447019458,3.068287392
2.528000,-0.057555094,-0.161810433,1.429465771,1.439745670,3.079834452
2.536000,-0.058473490,-0.161844065,1.421764135,1.432140324,3.091321996
2.544000,-0.058473490,-0.161844065,1.421764135,1.432140324,3.102779119
2.552000,-0.059246927,-0.161661943,1.414405108,1.424846164,3.114207065
2.560000,-0.060051840,-0.161478942,1.406816006,1.417325984,3.125575753
2.568000,-0.060828712,-0.161287999,1.399407387,1.409984037,3.136884993
2.576000,-0.060828712,-0.161287999,1.399407387,1.409984037,3.148164866
2.584000,-0.061704576,-0.161103552,1.391177177,1.401832996,3.159412134
2.592000,-0.062166635,-0.160867056,1.386030197,1.396718514,3.170606340
2.600000,-0.062580790,-0.160624405,1.381230593,1.391946301,3.181760999
2.608000,-0.063019905,-0.160383468,1.376243353,1.386989593,3.192876743
2.616000,-0.063475102,-0.160144409,1.371121883,1.381901060,3.203952305
2.624000,-0.064055830,-0.159914872,1.365001440,1.375828785,3.214983225
2.632000,-0.064549342,-0.159678927,1.359544277,1.370410383,3.225968181
